"V1","V2"
"WEST  43",1
"WEST 11 TH",2
"WEST 111 TH ST",2
"WEST 116 SY",1
"WEST 12",7
"WEST 122",2
"WEST 136",3
"WEST 138 STREET .",1
"WEST 138STREET",1
"WEST 139 STEET",1
"WEST 14",3
"WEST 142 RD ST",1
"WEST 149",1
"WEST 15",8
"WEST 166TH ST",2
"WEST 18 AVE",1
"WEST 187",2
"WEST 23RD",5
"WEST 24TH STREET",5
"WEST 2ND STREET",2
"WEST 35 TH",1
"WEST 41ST ST",3
"WEST 50",3
"WEST 50TH STREET3",2
"WEST 5TH",6
"WEST 60 STREET",2
"WEST 62ND",1
"WEST 74TH",1
"WEST 76 ST 00",1
"WEST 8 STREE",1
"WEST 83",3
"WEST 84",1
"WEST 86",2
"WEST 89 ST 30FT",1
"WEST FARM SQUARE PL",1
"WEST RIVERSIDE DRIVE",12
"WEST SIDE ALBANY AV",1
"WEST SIDE FO MORGAN",1
"WEST SIDE OF UTICA A",2
"WEST ST/CHAMBERS ST",1
"WEST THAME",1
"WEST THAMES  ST",1
"WEST134 ST",1
"WESTR 8TH ST",1
"WESTSIDE OF 129 ST",1
"WHALES ST",2
"WHICKHAM AVE",2
"WHITE MAIN RD",2
"WHITE PLAIN S",1
"WHITE PLAIND ROAD",1
"WHITE PLAN RD",1
"WHITE PLIANS ROAD",1
"WHITEHALL ST PEARL",1
"WHITESTONE EXPWAY",1
"WHITTIER  ST",2
"WHLES AVE",1
"WILCOX AV",1
"WILDE AVE",1
"WILL ST",1
"WILLAIM ST",1
"WILLIAM",16
"WILLIOUGHBY",1
"WILLMOHBY ST",1
"WILLOW STREET",3
"WILLOW WOOD LANE",11
"WILMERE ST",1
"WINTHROP E 94",1
"WLLIS AVE",1
"WODDYCREST AE",1
"WODSTER ST",1
"WOF 6 AVE",1
"WOHIE AVE",1
"WOODPOINT ROAD",4
"WRTING",1
"WRYTHE AVE",1
"WST 5 ST",4
"WUBSTER AVE",1
"YELLOWSOTNE BOULEVAR",2
"YELLOWTONE BLVD",2
"YWJ Y WSIUJX",2
"`3 AVE",2
"1 31 L KRICIGMMM",2
"1 7 ST",1
"1 IJU IN M SH U",1
"1 ST AV",2
"1 TH ST",1
"10  AVE",1
"10  N/O WALL ST",2
"10 AV E",1
"10 EVELYN PL",1
"10 FEET FROM MORRIS",1
"10 FT 50 & S/W C/O",1
"100  S/E C/O SOUTH S",1
"100 BRUNETT ST",1
"100 FEET FROM N/E C/",1
"100FT E/O 5820 BAY",1
"100FT E/O 5820 BAY P",1
"100FT E/O NARRUS",1
"100FT FROM C/O W 136",1
"109ST",1
"111 BRIDGE ST",1
"111 ST FLUSHING MEAD",2
"1125 AM",1
"116ST",3
"120  STUYVESANT AVE",1
"123 STR",2
"127",4
"1315 BENEDICT AVE",2
"135 AE",1
"138 ST WEST SIDE",1
"138TH STREET",5
"144TH STREET",1
"145 2AVE",1
"149 DRIVE",1
"15 CW",1
"15 FT SOUTH FROM THE",1
"150  E/O BAY PKWY",1
"159 DR",1
"15FT N/WC/O WYRE",1
"15FT SOUTH OF AVE A",1
"16 AVE  N/E C/O 56 S",1
"160",8
"160FT NORTH OF W 116",1
"164 DREW",1
"1662 BIOACWAX",1
"170 TH STREET",4
"171 511KP 1M71R",1
"173 ST THIRD AVE",1
"176 PLACE",1
"17TH  AVE",2
"180 RD",2
"180 TH ST",22
"185 ST BETWEEN PINEH",1
"18TH 9TH AVE",2
"19 ST HOYTT AVE N",1
"19 THST",1
"1932",1
"194 LANA",1
"1AV",2
"2 FEET FROM DITMAS B",1
"2 RIVER TERRACE",11
"200  N/O 133 AVE",1
"200  S/W OF 1680",1
"200 FEET C/OFF GRANT",1
"201ST STREET",3
"20FT S OF S/E C/O BR",1
"21 64",1
"21 7 TMNAUAD",1
"213 AVE",2
"21A VE",1
"222ND ST.(E/B)@PAULD",3
"2349",1
"23RD ST3",1
"25  N/O 742 B 9TH ST",1
"25 OF GREENPOINT",1
"250 FT E OF 59TH ST",1
"250 HAWYIUR SR",1
"250 VESEY ST",1
"25FT C/O BRUCKNER BL",1
"25FT FROM",1
"268-87TH",1
"2730 8TH AVE",1
"3 1 T AU",1
"3 AV E",1
"3 AVVE",2
"3 RD AVENUE",2
"30 AVEF",1
"30 BLVD",1
"303 PNK HE",1
"30TH",2
"32 168 ST",1
"32 COURT ST",1
"39TH PL",1
"3FT NE/CO HAMILTON P",2
"3R ST",1
"3R3D AVE",1
"3RD X        ST",1
"3RDD AVE",1
"3RS AVE",1
"3TH",1
"4 TH AVE",6
"408 8TH AVE",1
"40FT W/O 96 STREET",1
"44 TH ST.",1
"44DR",1
"45  E/O 7 AVE",2
"45 W/O 5 AVE",1
"45TH  ST",2
"47 ST`",1
"48TH",2
"5 AVE / 86 ST",1
"5 AVE ST",1
"5 TH AVENUE",1
"50  57TH ST",1
"50 E C/O BROADWAY",1
"50 FT FROM ST NICHOL",1
"50FT E/O CATHERINE S",1
"50FT FROM N/W C/O CA",1
"51 TH AVE",2
"52 AV",2
"53 STR",1
"535 W353T",1
"53RD AVENUE",1
"58TH RD COLLEGE POIN",1
"5TH SIDE OF W 40 ST",3
"6 13 ST",1
"6 AVE C/O",1
"60 AVENUE 50",1
"62TH",2
"64 TH ST",2
"642 CROTONA PARK SOU",1
"651 86",1
"651 ST",1
"666/668 GREENWICH ST",1
"67",1
"67TH  AVE",1
"68 TH ST",2
"6TH STR",1
"7 AVEUNE",1
"7 W",2
"70 AV",7
"71 CRESE",1
"72 2ROAD",1
"720 TH AVENUE",2
"74TH",2
"75 FT W/OF LEXINGTON",1
"75FT FROM MCDONALD A",1
"75FT S/O BURKE AVE",1
"76 CANAL ST",1
"7TH AVVE",1
"8 AVEMIE",1
"8 AVENEU",1
"80 STREET .",1
"82ND",3
"84TH  ST",1
"9  AVE",1
"9 AVER",1
"90 FEET S/W CORNER",1
"912-62TH STREET",1
"92ND STR",1
"98",2
"9TH AVE.",1
"9TH VE",1
"A BERGEN ST",1
"A SHEPHERD AVE",1
"ADAM CLAYTTON POWELL",1
"ADAM CPOWELL",1
"ADAMS  ST",1
"ADEE AVNEUE",1
"ADELAIDA AVE",1
"ADELPH",1
"ADELPH ST",1
"ADER AVE",1
"ADRIANNE DR",1
"AINSILE ST",1
"AINSLEY ST",1
"AISJYI IMDRUD HM",1
"AKCOTT PL",1
"ALABNY",1
"ALASH PL",1
"ALCOT PL",4
"ALCOTT LP",11
"ALE SMITH PLAYGRO",1
"ALEXANDER AE",1
"ALLENTALE ST",1
"ALLENTOWN",1
"ALXENDER AVE",1
"AMS AV",1
"APPLEBY",1
"ARNGLE ST",1
"ARRGYLE RD",1
"ARTHUR AE",1
"ATKIN",2
"ATLANIC",3
"ATLANTIC AVE .",2
"ATLANTIC AVE BET CAR",1
"ATLANTIC AVE.",3
"ATLANTIC AVE.(W/B)@W",4
"AUDOBUN",1
"AVE N ST",1
"AVENU I",1
"AVENUE 15",1
"AVIATION RD",1
"AVIONIA BLVD",1
"B 54 ST.",1
"B 56TH PL",3
"B 9ST",1
"B JERSEY STREET",1
"B.73/RBB",1
"B.74 ST",1
"B/O 132 AVE D",1
"B50 ST",3
"BACK OF 36TH FURMAN",1
"BACKSTREET",2
"BACLAY AVE",1
"BAILEY AVE.",1
"BAINBRIDGE PKY",1
"BAINRBIDGE STREET",2
"BAMES AVE",1
"BANK ST .",1
"BANTER",1
"BARBCY ST",1
"BARBY STREET",1
"BARKEY AVE",1
"BARRES",1
"BARUCH AVE",1
"BARYBEY ST",2
"BASLEY AVE",2
"BATH AE",1
"BATHGATES AVE",1
"BATON AVE",1
"BATTERLY PL",2
"BATTERY PALCE",2
"BATTERY PLAZA",2
"BAY 17 STREET",14
"BAY 43",2
"BAY PKWY  84 ST",1
"BAY PKWY 100FT",1
"BAY PKWY W/B 120FT",1
"BAY PLZ",3
"BAYPKY",1
"BCH  67 ST",1
"BCH 114 ST",1
"BCH LOT",1
"BDGEWOKE AVE",1
"BEACH 10",1
"BEACH 129TH STREET",1
"BEACH 14TH",1
"BEACH 17TH",3
"BEACH 40TH",1
"BEACH 60 LA",1
"BEACH 65",4
"BEACH 98TH STREET",1
"BEACH CHNNL DR",2
"BEAUMONT  AVE",2
"BEEKCMAN AVE",1
"BEGIN ST",11
"BELLMAN",1
"BELMONUT",1
"BENNT COURT",1
"BERGEN PLC",1
"BERGON STREET",1
"BERKEL PL",1
"BERMMAN ST",4
"BERNCHELY PL",1
"BERNCHLEY PLQ",1
"BERY ST",2
"BETTS AVE",7
"BEVELEY RD",2
"BIALTSTOKER PL",1
"BILLINGS PL",1
"BILLINGSKEY TER",2
"BINCHALT",1
"BIRCHALL AVENUE",4
"BIRD",1
"BK BRIDGE PTR",1
"BLACH 59 ST",2
"BLACKSTONE ST",11
"BLASSON AVE",1
"BLECCKER ST",1
"BLYANT AVE",1
"BNISTOL ST",2
"BOERUMN PL",1
"BONER AVENUE",1
"BORD AVE",1
"BORDO",1
"BOST RD",1
"BOSTER RD",1
"BOSTONPOST RD",3
"BOWNE AVE",1
"BRAD ST",1
"BRADHURST PL",1
"BRADY  AV",2
"BRADY AVE .",1
"BREAK AVE",1
"BREHAUT ST",1
"BREVOORT",2
"BRIDGE S",1
"BRIGHTON 2ND PL",1
"BRIGSBIDGE AVE",1
"BRIONB AVE",1
"BROADEAY AVE",1
"BROADWAY 3",3
"BROADWAY 50FT",1
"BROADWAY PKWY",1
"BROADWAY3",3
"BRONXDALE PLAZA",2
"BROOKLYN ST",1
"BROWD",1
"BRROK AVE",1
"BRX RVR AVE",2
"BTWN LEX AND PARK",1
"BURN",1
"BURNETTE ST",1
"BX BK EAST",1
"BXPK ST",1
"C//O E 119 STREET",1
"C/N FLATBUSH AVE",3
"C/O  CPW",2
"C/O 0RYER",2
"C/O 1 PL",1
"C/O 105",4
"C/O 108 AVE",2
"C/O 108TH 34 AVE",1
"C/O 11 FORD ST",1
"C/O 110 AVENUE",2
"C/O 112 RD",2
"C/O 114",1
"C/O 150 BROADWAY",1
"C/O 153 GERARD",1
"C/O 156 ELLERY",1
"C/O 159 E",1
"C/O 164 RIVER AVENUE",1
"C/O 167TH",1
"C/O 168 AUDUBON TO",2
"C/O 172 RD",1
"C/O 180ST",2
"C/O 190 ST AND 192 S",1
"C/O 192",1
"C/O 219ST",1
"C/O 256-01",1
"C/O 26 ST",2
"C/O 362 E 139 ST",1
"C/O 37",1
"C/O 37A VE",1
"C/O 4 STREET",1
"C/O 421 BLAKE",1
"C/O 46TH ST",1
"C/O 67RD",1
"C/O 7 AV",1
"C/O 7 CHASE PLZ",1
"C/O 87 STREET",2
"C/O 89 AVENUE",1
"C/O ASCOTT LOOP",1
"C/O ATLANTIC AVENUE",2
"C/O ATTORNEY",3
"C/O AUDUBON AEV",1
"C/O BEACH 96",1
"C/O BEAKMAN ST",1
"C/O BENNETT",1
"C/O BERRIMAN",7
"C/O BLAKE ST",3
"C/O BOERUM",2
"C/O BOND",1
"C/O BREWER",3
"C/O BRIAR PLACE CAMP",1
"C/O BRIGGS ST",1
"C/O BRONXWOOD &",1
"C/O CANAL ST",4
"C/O CASTOR PL",1
"C/O CHERRY ST 60",1
"C/O CLAFLIN",3
"C/O COLLEGE POINT BL",1
"C/O CONCORD",2
"C/O CONERICAL",1
"C/O CORNELIA",1
"C/O COZINE AV",3
"C/O CPZOME AVE",1
"C/O CRESTEN",1
"C/O DUONE ST",1
"C/O E 127TH",1
"C/O E 128 ST",6
"C/O E 135TH ST",11
"C/O E 13TH AVE R",1
"C/O E 13TH ST SHORE",1
"C/O E 176RD ST",1
"C/O E 18 TH ST",1
"C/O E 183 ST HUGHES",1
"C/O E 19 TH",2
"C/O E 208 ST",1
"C/O E 27TH ST",1
"C/O E 32 STREET",1
"C/O E 71ST ST",1
"C/O E 73 ST",3
"C/O E22 ST",2
"C/O EAST  GUN HILL",1
"C/O EAST GUN HILL RD",1
"C/O ERICSON AVE",2
"C/O F 197",1
"C/O FDR DR",3
"C/O FLATBUSH AE",1
"C/O FREEDHAM PLACE",1
"C/O GERANIUM",1
"C/O GOE",1
"C/O GR BREVER BLVD",1
"C/O GRAND AVE KINGS",1
"C/O GREENWICH",5
"C/O HEATCOTE AVE",1
"C/O HEATHCOLE AVE",1
"C/O HHENRY ST",1
"C/O HILLMAN AVE",1
"C/O HOLLERS AV",2
"C/O JEFFERSON ST",12
"C/O JOHNSON ST",3
"C/O JUNCTION BLVD",1
"C/O KINGSBRIDE AVE",1
"C/O KINGSBRIGE AVE",1
"C/O KNIKERBOCKER",1
"C/O LEFFERT",1
"C/O LEVINGSTON AVE",1
"C/O LEXINGTON AV",1
"C/O LIBERTY AV",1
"C/O LORRAINE ST",2
"C/O LOUISIANA AVE",2
"C/O MALBONE",1
"C/O MARSON",1
"C/O MC DONALD AVE",1
"C/O MEDONALD",1
"C/O MERIICK BLVD",11
"C/O MILLNE AVE",1
"C/O MONTUAUK ST",1
"C/O MORTON ST",1
"C/O MOUTAUK ST",4
"C/O N 3RD ST",1
"C/O N/E 6TH AVE",1
"C/O N/W 334 CRESCENT",1
"C/O N/W FLATLANDS AV",1
"C/O N/W REGENT PL",1
"C/O NADNUR RD",1
"C/O NASSONU ST",1
"C/O NORTH 6",3
"C/O OF W 59",1
"C/O OTSEGO",1
"C/O OVINGTON AVE",2
"C/O PARADE PLC",1
"C/O PARKDRE",1
"C/O PELL ST",2
"C/O PENE ST",1
"C/O PEROT",1
"C/O PINLNEY AVE",1
"C/O RICHARSON AVE",2
"C/O RYDER STREET",1
"C/O RYE AVE",1
"C/O S/E E 43 ST",1
"C/O S/S 7 AVE",1
"C/O S/W 11 ST",1
"C/O SACKETT",4
"C/O SAND LANE",2
"C/O SCHENECTADY ST",1
"C/O SEAVIEW CT",1
"C/O SENECA AVE",6
"C/O SOUTH END",3
"C/O SPRITZ RD",1
"C/O ST OVEN ST",2
"C/O STEWART ST",1
"C/O STILWELL AVE",1
"C/O STUYVESANT PL",1
"C/O THAYER ST",1
"C/O TIEMANN AVE",1
"C/O TRINITY AVE",2
"C/O VAN WYCK EXPERSS",1
"C/O W 104",1
"C/O W 120 ST",1
"C/O W 126TH ST",1
"C/O W 131",1
"C/O W 135TH STREET",1
"C/O W 179TH ST",1
"C/O W 214 SEAMAN AVE",1
"C/O W 48TH ST",1
"C/O W 51",2
"C/O W 56",3
"C/O W 95 ST",2
"C/O W BROADWAY",4
"C/O W/B MARSCHER PL",1
"C/O W/S BOARD WALK",1
"C/O W152",1
"C/O W153 ST",1
"C/O W91 ST",1
"C/O WAKE",1
"C/O WAKEMAN PL",1
"C/O WALNUT",2
"C/O WASHINGTON SQUAR",1
"C/O WEST 147 ST",1
"C/O WEST 153 STREET",1
"C/O WEST 161 STREET",1
"C/O WEST BROADWAY",7
"C/O WILLET AVE",4
"C/O WODHAVEN BLVD",1
"C/O YORK",3
"C/O ZEREGA AVE",2
"C/P 921 E NEW YORK",1
"C/W CONCORD",1
"CABRLINI BLVD",1
"CAFORGE AVE",1
"CALDWELL AV",1
"CALYER STR",1
"CAMBERLENG AV",1
"CAMBERLENY AVE",2
"CAMBRELEG AVE",1
"CAMBRELING AVE",1
"CANNON AVE",3
"CANNOR PL",1
"CANSRISE ST",1
"CARL ST",2
"CAROL",1
"CARROLL PLC",1
"CAST BLVD",1
"CATHERDRAL",1
"CDW",2
"CENT PRK WEST",1
"CENTER STILLWELL AVE",1
"CENTRAL P . N",1
"CENTRAL PARK SQ",1
"CENTRAL PRK WEST",4
"CHAMBRS",2
"CHASE MAN PLAZA",4
"CHASE MOTH PLAZA",1
"CHATAM SQUARE",2
"CHATHAN SQ",2
"CHESTE ST",1
"CHESTNUT AVENUE",1
"CHESTON AVE",3
"CHORCH  ST",1
"CHURCH  AVE",2
"CHURCH  ST",4
"CI U  C MIO 77",1
"CLADER AVE",1
"CLAREMENT AVE",1
"CLAREMONT PL",2
"CLARKSON(D-S BULDING",1
"CLEARVIEW AVE",1
"CLEAVLAND PL",1
"CLINTION ST",2
"CLINTON B FISKE AVE",2
"CLRK",1
"COLLEGE PLAZA",1
"COLLEGE POINT AVE",2
"COLUMBIA MEIGNTS",1
"COLUMBUS PLACE",1
"COMMERICAL STREET",1
"COMMONWEALTH RD",1
"CONCORD AV",1
"CONEY",4
"CONVERT AVENUE",1
"COOP CITY BLVEL",1
"CORBIN CT",1
"CORING PLACE",1
"CORNER OF CHERRY",1
"CORNER OF E 164 ST",2
"CORNER OF W 144",1
"CORNER OF W 47 ST",1
"CORNER OF WEST 41",1
"COROW DRIVE",1
"CORPOAL KENNEDY ST",1
"CORSA RD",1
"CORSELYEA ST",1
"COULER AVE",1
"COURSEN AVE",11
"COURT STREET3",2
"COURTHOUSE HOOVER",1
"COYTELYOU RD",1
"CRANSTON",1
"CRESENT AV",1
"CRESTEN AVE",1
"CRIMI",2
"CROBSY",1
"CROSBAY ST",1
"CROSS BX EXPY S",1
"CROTONA PKWY BX PK S",1
"D/E HUNTINGTON AVE",1
"DAIVDSON AVE",1
"DAVIRSON AVE",1
"DE HART AVE",4
"DE KRIUF PL",1
"DEACTUR AVE",5
"DEARE STREET",2
"DEGROW ST",1
"DEKLAN AVE",1
"DEKRUIT UP",1
"DELANCEY OPP 154",1
"DELKALB AVE",1
"DELMAY",1
"DILLEN ST",2
"DIVSSION ST",1
"DONGAN AND",1
"DOUGLAS RD",1
"DRIVER AUSTIN ST",1
"DUFFIELD  ST 3",1
"DUNKIRK DR",1
"DUNNE ST",2
"DUTCH STREET",1
"E  121 ST",1
"E  184 STREET",1
"E  27 ST",1
"E  3 ST",1
"E  7TH ST",1
"E  E 41 ST",1
"E .50",2
"E .63 ST",2
"E 103RD",2
"E 114TH STREET",1
"E 12TH  ST",1
"E 13 6ST",1
"E 133RD AVE",4
"E 134ST",1
"E 135 ST.",1
"E 135 ST. CANAL PL.",1
"E 135 ST. PARK AVE",1
"E 135TH STREET",1
"E 139 TH ST",2
"E 141 STREETQ",1
"E 141TH AVE",1
"E 146TH ST",2
"E 14THH",1
"E 171ST ST",3
"E 172 ST 10FT WEST",1
"E 173ND ST",1
"E 20 ST COOP",1
"E 202",1
"E 233 RD ST",5
"E 23ND",1
"E 25 ST.",1
"E 29 ST 3",1
"E 33 RD STREET",1
"E 335",1
"E 38T",1
"E 3ND ST",2
"E 40 TH ST",1
"E 42 ND ST",6
"E 47ST",1
"E 5 ST.",1
"E 50TH",2
"E 52 ST ST",1
"E 55 PL",1
"E 56 ST.",1
"E 61 STREET",3
"E 7 TH STREET",1
"E 70 SR",1
"E 72 ND ST",4
"E 72ST",2
"E 73RD S",1
"E 75 W PARK AVE",2
"E 84 W PARK AVE",2
"E 85 AV",1
"E 86 SYT",1
"E 9 TH STREET",1
"E 9357",1
"E 940 ST",1
"E 99 ST+",1
"E BWY",1
"E CLARK PLACE",2
"E COURT ST",2
"E E TREMONT AVE",1
"E FROM LEWIS",1
"E GUN HILL",1
"E HAMPTON BOULEVARD",1
"E MOHOLU PK N",1
"E MOSH ST",1
"E MOSHOLU PK WY N",1
"E MOSHOLU PKY AV",1
"E MOSHOLU PW N",3
"E MOSHULU PRK NORT",1
"E NEW YOORK AVE",1
"E OF 225 RECTOR",1
"E PARK AVE",1
"E PLEASANT AVE",2
"E TH ST",1
"E W 4",1
"E. 109 ST",1
"E. 112 ST",3
"E. 146 ST",2
"E. 231ST ST.",1
"E. BWAY",1
"E.12 TH ST",2
"E.120 ST",1
"E.143 RD ST",1
"E.207 ST",3
"E.48 TH STREET",2
"E.52 ST",1
"E.81",2
"E.96 ST",2
"E.MOSH SOUTH",1
"E/ WEST HWY 2FT",1
"E/B 34 RD",1
"E/B BATTERY PL",1
"E/B BAY PKWY",2
"E/B C/O MONTGOMERY",2
"E/B KRIER PLACE",1
"E/B UNION TPKE",8
"E/BROADWAY",1
"E/N C/O CRESCENT AVE",2
"E/N C/O E 176 ST",1
"E/N C/O E 191 ST",2
"E/O 11TH AVE",2
"E/O 125 ST",1
"E/O 1822",1
"E/O 48 STREET",2
"E/O 55 ST",1
"E/O BWAY",4
"E/O HUTCHINSON AV",2
"E/S  11TH AVE",1
"E/S 106 ST",1
"E/S 108 ST",1
"E/S 10TH AV",3
"E/S 123 ST",1
"E/S 141 ST",3
"E/S 147 ST",1
"E/S 1ST AVE 30",1
"E/S 2TH AVE",1
"E/S 3AVE 10",1
"E/S 3RD  AVE",1
"E/S 3RD AVE 20FT",3
"E/S 55TH ST",1
"E/S 5AVE 10",1
"E/S 93 ST",4
"E/S 9TH ST",1
"E/S ATTORNEY ST",1
"E/S BAY PKWY 35FT",3
"E/S BROADWAY 20FT",1
"E/S BRONX PK AVE",1
"E/S C/O NEWBOLD AV",1
"E/S CLERMONT AV",1
"E/S COLEMAN ST",4
"E/S COURTLANDT AVE",2
"E/S COZINE",3
"E/S E 134TH ST 230",1
"E/S E 33 ST",1
"E/S E 36 ST",1
"E/S E 9TH ST",1
"E/S FOSTER AVE",2
"E/S FRONT ST 30FT",1
"E/S FTWASHINGTON AVE",1
"E/S HOGAN ST 20",1
"E/S LAFAYETTE ST",1
"E/S LOCUST AVE 30",2
"E/S LOCUST AVE 50FT",3
"E/S MADISON ST",3
"E/S MARKET SL",1
"E/S MILFORD 1",1
"E/S MILFORD ST 3",3
"E/S MILLDOERD ST",1
"E/S MONTGOMERY",1
"E/S MONTGOMERY 50FT",4
"E/S NASSAU ST 1FT",1
"E/S OF 50 ST",2
"E/S OF 76 ST",1
"E/S OF FRONT",7
"E/S OF GOUVERNEUR ST",1
"E/S OF MADISON AVE",3
"E/S OF MEADOW 51 ST",2
"E/S OF STATE ST 200",1
"E/S OF WHITTER ST",4
"E/S OVERLOOK TERR",3
"E/S PARK LN",1
"E/S PARKMETER RD",1
"E/S PARSON",1
"E/S PERLAN PL",1
"E/S PLATT ST",4
"E/S ROCKAWAY AVE",1
"E/S RUSSEL ST",1
"E/S SAMUEL PK PLAZA",1
"E/S THOMAS BOYLAND S",1
"E/S TROY AV",2
"E/S W 175 ST",1
"E/S WEST SIDE HWY",1
"E1 49 ST",2
"E102 ST",2
"E11",1
"E11 ST",3
"E137TH ST",1
"E32 STREET",2
"E4 3 ST",1
"E75TH ST",1
"E94TH ST",2
"EASRT 50ST",1
"EAST  85 TH STREET",1
"EAST 110TH STREET",4
"EAST 116 S",1
"EAST 119 TH ST",1
"EAST 120ST",1
"EAST 120TH",3
"EAST 124TH ST",1
"EAST 13 TH ST",2
"EAST 133RD STREET",3
"EAST 134 ST",6
"EAST 15 ST+",1
"EAST 152 ST",5
"EAST 16 S STREET",1
"EAST 179TH STREET3",1
"EAST 186TH ST",1
"EAST 19 TH",1
"EAST 2251",1
"EAST 233RD",2
"EAST 36 STREET",1
"EAST 3RD GRANT JONES",1
"EAST 41 STREET",2
"EAST 5 TH",1
"EAST 5130TH ST",1
"EAST 55 AVE",1
"EAST 56TH",1
"EAST 63 RD ST",1
"EAST 71ST STREET",1
"EAST 83RD",2
"EAST 85",5
"EAST BUNSIDE ST",1
"EAST BURSIDE",2
"EAST BURSSIDE AVE",1
"EAST GRAND AVE",2
"EAST SIDE OF ROCHEST",4
"EAST TROY AVE",1
"EASTING PLACE",1
"EASTSIDE OF NY",1
"EB 31 AV 68 ST - 76",5
"EB E96 ST 3 AV. - FD",2
"EB EMPIRE BV. ALBANY",11
"EB TRAVIS AV STEINWA",8
"EBBITS",1
"EDSION AVE",1
"EDWARD L GRANT HWAY",1
"EIGHTH AVENUE",1
"ELDERTS STREET",1
"ELDRY AVE",1
"ELGON PL",1
"ELMWOOD AE",2
"EMERSON",1
"ENENGERT AVE",1
"ES W 60 ST",1
"ESSET STREET",3
"ESSXY ST",2
"EVA AVE",1
"EVERGEEEN AVE",1
"EXTERIOR PARKING LOT",2
"F/D 83 WARDS MEADOW",6
"F/O 101 W 116 ST",1
"F/O 1060",1
"F/O 1150 EASTERN PKW",1
"F/O 129 32 ST",1
"F/O 2583 OCEAN AVENU",1
"F/O 306 W 38 ST",1
"F/O 325 SPRING",1
"F/O 337 W 36",1
"F/O 559 MAIN ST",1
"F/O 80-10 ROCKAWAY B",1
"F/O C/O LUDLOW",2
"F/S SEDGWICK AVE",1
"FAILB ST",1
"FAIRFIED AVE",1
"FANKLIN AVE",2
"FARRINGTON AVE",1
"FDR  SYTH ST",1
"FDR DRIVE NYC",1
"FEATHERBED LANR",1
"FENWAY CIRCLE",2
"FIELD 84 HELLS GATE",1
"FIFTEEN CENTRAL PARK",3
"FINDALY AVE",1
"FINDLAY AV",1
"FINLY",1
"FLATBUSH AVWE",1
"FLATLAND ST",3
"FLD 83 WARDS MEADOW",3
"FLOYD BENNET DT FBF",1
"FLUSHING A",2
"FLUSHING MEADOW PK R",1
"FLUSHING MEADOWS PKW",1
"FMCP MILLON MILLER E",1
"FMCP NORTHSIDE",1
"FOCH BKVD",1
"FORDHAM PLAZA",3
"FORELY ST",2
"FOREST RD",3
"FORT NASH AVE",1
"FORTWASHINGTON",1
"FOSTA AVE",3
"FOSTH AVE",1
"FPP DR",1
"FRANCIS LEWIS  ST",1
"FRDRCK DGLS BLVD",1
"FRED DOUG BLV",1
"FREID 84 H PLUS",1
"FREID 84 HBLLS GATE",2
"FREIGHT",1
"FRERWIE AVE",1
"FRESH POUND ROAD",1
"FRIST AVENUE",2
"FRNAKIN AVE",1
"FRNCIS LEWIS BLVD`",1
"FRONT OF 411",1
"FRPMAIN AVE",1
"FT INDUSTRIAL ST",1
"FT PAML AVE",1
"FT VASH AVE",2
"FULTON STQ",1
"FULTONS T",1
"G/O EXTERIOR ST",1
"GANSAVOORT",1
"GANSEVOOLT AVE",1
"GARARD AVE",2
"GARNER AVE",1
"GARVIEW AVE",1
"GATLING",2
"GENERAL PARK WEST",1
"GEOGETOWN LANE",1
"GERLSON AVE",1
"GETNA ST",1
"GOETHALS RD",3
"GRAND CENTER PKWY",2
"GRAND CENTRA PKWY",1
"GRAND CENTRAK PKWY",1
"GRAND CENTRAL SIR",1
"GRAND CONCOURSE(S/B)",5
"GRAND CONRER",1
"GRAND COUCONRSE",2
"GRAND HWY",1
"GRAUITE",1
"GRAVESEND NECK  RD",1
"GREENFIELD",2
"GREENIWCH ST",1
"GREENPOINT.",1
"GREENPONT AVE",4
"GREENPOOINT PLAYGROU",1
"GREENWICH ST W/O",3
"GREENWOOOD AVE",1
"GRENAHA PL",1
"GRICSSON PL",1
"GUARRY RD",1
"GUYBREWER",1
"GUYR BREWER BLVD",4
"GYEIDER AVE",1
"H.H.PKWY",1
"HACDOUGH",2
"HADING EXP",1
"HAIGHT STREET",1
"HAILAND AVE",1
"HAMCOCK LANE",1
"HAMILTON  PL",1
"HAMILTON PALCE",1
"HANCOCK PL",1
"HANSS STREET",2
"HARRIGAN ST",1
"HARRISON AVE BX NY",1
"HASKIN STREET",1
"HASOCK ST",1
"HAVEN PLAZA",1
"HAWCOCK",1
"HAY ST",1
"HEAP ST",1
"HEATCOTE AVE",1
"HEMANN PLACE",1
"HENDERICKSON ST",3
"HENDERSON ST",1
"HERKINER",2
"HERMAWY AVE",4
"HERMON AVE",1
"HERZL  ST",1
"HESTER AVE",2
"HICKIEY PLACE",1
"HIGGINS ST",1
"HIGHLAND PARK BLVD",2
"HILL SIDE AVE",3
"HOATH",1
"HOBBACK PL",1
"HORACE HARDING E",1
"HORTH ST",2
"HOSTER ST",1
"HOWEN",2
"HOYTT AVE N",6
"HRP 353 WEST (PIER 4",1
"HS 59 W 140 ST",1
"HUDOSN ST",1
"HUGH  GRANT CINLE",1
"HULLERS AVE",1
"HUMBOLD",5
"HUMBULD",1
"HUMMERCREST AVE",1
"HUNTER POINT AVE",2
"HURLBERT ST",2
"HURSON ST",3
"HUSSON",2
