"V1","V2"
"C/O 111 RD",1
"C/O 119 AV",1
"C/O 137 STREEET",1
"C/O 139 AVE",2
"C/O 1398",1
"C/O 142 WALES",1
"C/O 182 PL",2
"C/O 185",1
"C/O 188 GRAND ST",1
"C/O 2 ST",1
"C/O 213 PL",1
"C/O 225 STREET",1
"C/O 40 ROAD",1
"C/O 41 AV",1
"C/O 57TH AVE",1
"C/O 59 RD",1
"C/O 69 ST",2
"C/O 70TH AVE",1
"C/O 74 PL",1
"C/O 79 PL",2
"C/O 8 MURRAY ST",1
"C/O 82ND AVE",1
"C/O 85TH AVE",1
"C/O AMBOY LANE",1
"C/O ASH LOOP",1
"C/O ASTORIA BLVD",2
"C/O B 111 ST",1
"C/O B 114 ST",1
"C/O B 77ST",1
"C/O B96 ST",1
"C/O BCD",1
"C/O BEACH 77 ST",2
"C/O BEACH 80 STREET",1
"C/O BESIMAR ST",2
"C/O BREDDOCK AVE",1
"C/O BRIGHTON 4",1
"C/O BULTER ST",1
"C/O CAMERON CT",1
"C/O CANAL",1
"C/O CHISHOLM STREET",1
"C/O CIP SR S/B",1
"C/O CLARMONT PKWY",1
"C/O COLGATE AV",2
"C/O CONGRESS ST",1
"C/O COURT",1
"C/O CROOK AVE",1
"C/O E 104 ST",2
"C/O E 15 STREET",1
"C/O E 4TH",1
"C/O E 66 ST",1
"C/O EAST 11",1
"C/O EAST 182 ST",1
"C/O EAST 189TH",1
"C/O EAST 53 ST",1
"C/O EAST 6TH",1
"C/O FAIRVIEW AVE",1
"C/O FARVIEW AVE",1
"C/O FERNDALE",1
"C/O GARNETT ST",1
"C/O GLENWOOD ROAD",1
"C/O GRANDVIEW AVE",2
"C/O GUERLAIN",2
"C/O GUY BREWER",1
"C/O HINSDALE",1
"C/O HULLST",1
"C/O JENNINGS ST",1
"C/O JEROME RD",1
"C/O LASALLE ST",1
"C/O MARION ST",1
"C/O MARLBOURGH RD",1
"C/O MORGAN LN",1
"C/O N/E 51 AVE",1
"C/O N/E MCKEEVER PL",1
"C/O N/E WHITE PLAINS",1
"C/O OF PHLOX PLACE",1
"C/O OLIVER STREET",1
"C/O OXFORD ST",1
"C/O PELHAM PARK WAY",1
"C/O PELHAM PRKWAY",1
"C/O PINEHRUST",1
"C/O POYER",1
"C/O RENEE BL",1
"C/O RIVER TEN",1
"C/O ST JOSEPHS AVE",1
"C/O STRAUS RD",1
"C/O TRAFALGAR",1
"C/O VANCORTLANDT",1
"C/O VANDEVEER PL",1
"C/O W 11TH ST",1
"C/O W 30",2
"C/O WEST 148TH ST",1
"C/O WEST 225 ST",2
"C/O WHITE PLAINS ROA",2
"C/O WINDHAM LOOP",1
"C/O WOOSTER ST",1
"C/P ASHFORD",1
"C/R 211 ST",1
"CADMAN PLACE W",1
"CALHAUN AVE",2
"CALHOUN  AVE",2
"CAMERON ST",1
"CARLETON",1
"CEASR AVE",1
"CENTRAL PL",1
"CERNGGA AVENUE",1
"CHANDLER AVE",1
"CHAPEL ST",2
"CIPSON ST",1
"CLAFFIN AVE",1
"CLOVER RD",1
"COBECK ST",1
"CODDEN AVE",1
"COLLEGE  POINT BLVD",1
"COLOMBIA PL",1
"COMMERCIA ST",1
"COMMONWEAILTH AVE",1
"CONARD  HILL BLVD",1
"CONEY ILAND",1
"CONEY ISLAND R",1
"CONSITIUTION PL",1
"CONTINENTAL AVENUE",1
"CORNER 104",1
"CORNER E 173",1
"CORNER OF 102 AVE",1
"CORNER OF AVE C",1
"CORNER W 176 ST",1
"COSTER ST.",2
"COURT S",1
"COURTINE AVENUE",1
"CROSBEY AVE",2
"CRUGAR AVE",1
"CUBLIN AVE",1
"CYPREES AVE",1
"DARROW AVE",1
"DARTMOUTH STREET",1
"DE SALES ST",1
"DECATNIC AVE",1
"DEKOVEN ST",1
"DOLAN CT",1
"DURMANS ROAD",1
"DYCKMEN ST",1
"E  BROADWAY",2
"E 125TH",1
"E 137TH STREET",2
"E 137THS T",1
"E 144TH STREET",2
"E 181ST STRET",2
"E 201ST ST",1
"E 3 ST S/O 303 BEVER",1
"E 33RD",2
"E 34 TH",1
"E 41ST",1
"E 5 STRET",1
"E 52 STR",1
"E 58  ST",1
"E 700 ST",2
"E 72ND  STREET",1
"E 82ND AVE",1
"E ERONX BLVD",1
"E FORDHAM PL",1
"E MOUNT",1
"E OGDEN AVE",1
"E P W",1
"E SIDE OF LOCUST AVE",2
"E/AS WALLACE AVE",1
"E/B CLARKSON AVE",3
"E/O OF 63 DRIVE",1
"E/O SHERIDAN AVE",1
"E/S 11 AV",1
"E/S 124 STREET",1
"E/S 174 STREET",2
"E/S 186 ST",1
"E/S 195 PL",1
"E/S 1ST ST",1
"E/S 3RD  AVE",1
"E/S 463 ST",1
"E/S BEAUMONT",1
"E/S BERGEN ST",1
"E/S CEADR AVE",1
"E/S CLEARMONT AVE",1
"E/S CLINTON",1
"E/S CONCOURSE VILLAE",1
"E/S CROTONA",1
"E/S E 26TH",1
"E/S E 29 ST",1
"E/S E 9 ST",1
"E/S ELMHURST AVE",2
"E/S IRVING  AVE",1
"E/S KINGSBRIDGE AVE",1
"E/S LAKE ST",1
"E/S MAIN ST",1
"E/S N 7 ST",1
"E/S OF RYAWA AVE",1
"E/S OF WEST 20 ST",1
"E/S PARADE PL",1
"E/S PINE GROVE ST",1
"E/S POST AVE",1
"E/S ST JAMES ST",1
"E/S ULMER ST",1
"E/S W 12 ST",1
"E/S WILLOUGHBY AVE",1
"E/S/O ELDERT ST",1
"E/S/O LEXINGTON AVE",1
"E/S/O WYONIA ST",1
"E/SCENTRE ST",1
"E/W C/O OAK TREE PL",1
"E3 ST SIDE OF",1
"EANUES PLACE",1
"EASR 18TH STREET",1
"EAST 108",2
"EAST 145 STREET",2
"EAST 167",1
"EAST 193RD ST",1
"EAST 207TH ST",2
"EAST 21 AVE",1
"EAST 227",1
"EAST 235 ST",1
"EAST 239 ST",1
"EAST 2ND AVENUE",1
"EAST 37",1
"EAST 73",3
"EAST 76",1
"EAST KINGSTON ROAD",1
"EAST OF LEWIS STREET",1
"EASY BROADWAY",1
"EL 6 SJ",1
"ELLERT ST",1
"ELMONT AVE",1
"ELMONT PL",1
"EMMET AVE",1
"EMONT PL",1
"ENGRET STREET",1
"ES 172 ST",1
"ESSES ST",1
"EVERTON ST.",1
"F/O 160 E 72",1
"F/O 773",1
"FAIRBANK AVE",1
"FAIRIVIEW AVE",1
"FAR ROCKAWAY BOULEVA",1
"FAR ROCKAWAY STATION",1
"FARMERS  BLVD",1
"FATHER CAPADONNO",1
"FATHER CAPODNNA BLVD",1
"FATHER CAPPADANO BLV",1
"FATHER CEISER PLACE",1
"FENNIMORE",2
"FLORIDA AVE",1
"FLUSHING AVE BUILD",1
"FMCP BOATHOUSE PARKI",1
"FMCP PARKIN GLO TB",1
"FORBELLS",1
"FORT GEORGE",2
"FT WASAHINGTON AVE",1
"FT WASHIN",1
"FT. TILDEN T4 PKS LO",1
"G.C.P SRURD",1
"GELSTON AVENUE",2
"GEORGIA AVGE",1
"GERAND AVE",2
"GETTUSBURG ST",1
"GIVAN PL",1
"GLC",1
"GLEN AVENUE",1
"GOLD STY",1
"GREGG PL",1
"GRENADO PLACE",1
"GRISWALD  AVE",1
"GROUSVENOR AVE",1
"GROV ST",1
"H MINOR TERR",2
"HANCOCK STT",1
"HANGER 1 LGA AIRPORT",1
"HAPPOCK STREET",1
"HAROLD SCHENIDERMAN",2
"HATBUSH AVE",1
"HAVEMEYER AV",1
"HAWKSTONE STREET",1
"HEGAN PLACE",1
"HELSEY ST",1
"HEMPTON ST",1
"HENWOOD AVE",1
"HEVEMAYER ST",1
"HIGHLAND PARK UPPER",1
"HONE AVEUNE",1
"HOODER PL",1
"HOOKCROOK BLVD",1
"HORMANY",1
"HOUSEMAN AVE",1
"HUDSOM ST",1
"HUGH GRAND CORCLICE",1
"HUTCHINSIN RIVER",1
"HUTCHINSON RIV PKWY",1
"I/O",1
"I/O 260 WEBSTER AVE",1
"I/O 42ST",1
"I/O 90-15 QUEENS BLV",2
"I/O ARGYLE RD",1
"I/O CARPENTER AVE",1
"I/O DITMARS BLVD",1
"I/O E 197 ST",1
"I/O E 216 ST",1
"I/O EBONY CT",1
"I/O MEMIDIAN BLVD",1
"I/O VAN BRUNT ST",1
"I/O W 171 ST",1
"I/O WALLACE AVE",1
"I/O/S/E/C/O 41 AVE",1
"I/S 68 DR",1
"I/S WEST",1
"INNIS STREET",1
"INTER SECT GOLD ST",1
"IRINE ST",1
"JAMAIC AVE",1
"JAY PKWY",1
"JESSUP PLACE",1
"JFK AIRPORT S SERVIC",1
"JFKIA TM8 ARRIVALS",1
"JUNIPER BLVD NORTH",1
"KAPPOCK AVENUE",1
"KINGTON HIIGHWAY",1
"KM 558 W 162 ST",1
"L/S 7TH AVE BAY RIDG",1
"L/S 85 ST",2
"L/S E 181S STREET",1
"L/S E 96TH ST",1
"L/S GRAND CENTRAL PA",1
"L/S HANCOCK",1
"LAREDO AVE",4
"LAWRENCE BLVD",1
"LELAND  AVE",1
"LEVY PARK",1
"LGA 7-11 PARKING ALO",1
"LGA AIRPORT LOT 4",1
"LINCOLN   PL",1
"LINDEN B",1
"LLEWELLYN PL",1
"LOCUST POINT DRIVE",1
"LOGAN STANLEY",1
"LOUISANA  AVE",2
"M/O SOUTHEND AVE",1
"MACION ST",1
"MACONBS PL",1
"MAIN STREET NY NY 10",1
"MALTA  ST.",1
"MANOR BLVD",1
"MARATHAN PKWY",1
"MARBLEHILL AVENUE",1
"MARBOUROGH RD",1
"MARLBOROGH RD",1
"MARLBROUGH RD",1
"MARYLAND RD",1
"MATTHEWS PLACE",2
"MCBRIDES",1
"MCCLELLAM STREET",1
"MCKEVER",1
"MEAD STREET",1
"MILLER FILED",2
"MORRIS.",1
"MORRY",1
"MORTON AVE",1
"MOSHOUL PKWY",1
"MT CARMEL",2
"MT EDEN PRWY",1
"MT MORRIS",1
"MULBERY ST",5
"N.MOORE",1
"N.MOORE ST",1
"N/B 110 53 ST",1
"N/B WHITESTONE",1
"N/E 23 AVE",1
"N/E C/O 145 PL",1
"N/E C/O 164 STREET",1
"N/E C/O 204 ST",1
"N/E C/O 33 RD",1
"N/E C/O 66 S T",1
"N/E C/O BAY 38 ST",1
"N/E C/O BOOTH STREET",1
"N/E C/O BRGAT",1
"N/E C/O CAMBRELENG A",2
"N/E C/O E 14",1
"N/E C/O E 209",1
"N/E C/O EVELYN PL",2
"N/E C/O FALMOUTH ST",1
"N/E C/O FULTON AVE",1
"N/E C/O MACON ST",1
"N/E C/O MAIDEN LN",1
"N/E C/O NEW UTRECHT",2
"N/E C/O OF 135",1
"N/E C/O WHITE PLAINS",1
"N/E C/O WICKHAM AVE",1
"N/E CO E 40",1
"N/E CO. 47 AVE",1
"N/E CORNER 153 ST",1
"N/E CORNER 16 AVE",1
"N/E CRNR 12 AVE",1
"N/E E 96 ST",2
"N/E FORBELL ST",1
"N/E JORALEMON ST",1
"N/E ON 18 AVE",1
"N/E PRESIDENT",1
"N/E/C OF W 150 ST",1
"N/E/C OVERBAUGH",1
"N/E/C W BRIGHTON BEA",1
"N/E/C/O W 38 ST",1
"N/EC/O 24 ST",1
"N/EC/O W 177",1
"N/O C/O 23 ST",1
"N/O CONDUIT",1
"N/O E 46 ST",1
"N/O ROCKAWAY PKWY",1
"N/O SURF AVE",1
"N/O W 42 ST",1
"N/S 208 PL",1
"N/S 50 ST",3
"N/S 56 AVE",2
"N/S ALBANY ST",1
"N/S AVE O",1
"N/S BAY 43 ST",1
"N/S BEVERLY RD",1
"N/S C/O LEFFERTS AVE",1
"N/S CHASE COURT",2
"N/S DENRELY PL",1
"N/S DOVER STREET",1
"N/S DRAKE STREET",1
"N/S DYKMAN ST 300",1
"N/S E 1 ST",1
"N/S E 103",1
"N/S E 168 ST",2
"N/S E 168TH STREET",1
"N/S EAST 11TH ST",1
"N/S EAST 222 STREET",1
"N/S FORT GEORGE HILL",2
"N/S LIEMANN AVE",1
"N/S LIVINGSTON",1
"N/S MCGUINNESS BLVD",1
"N/S MYRLTE AVE",1
"N/S OF WATNUT AVE",1
"N/S RIVER AVE",1
"N/S W 104 ST",1
"N/S W 130TH ST",1
"N/S W 139 ST",2
"N/S W 187 ST",2
"N/S W 213 ST",1
"N/S W 52",1
"N/S W94",1
"N/S WESTSIDE AVE 10",1
"N/S WILLOUGBU ST",1
"N/S/O ALSTYNE AVE",1
"N/W 124 ST",2
"N/W 14 ST",1
"N/W 57TH STREET",1
"N/W AVE N",1
"N/W C/O 104 ST",1
"N/W C/O 193 ST",1
"N/W C/O 1ST",1
"N/W C/O 53 ST",1
"N/W C/O 60 PL",1
"N/W C/O 80 AVE",2
"N/W C/O 99 ST",1
"N/W C/O 99 STREET",1
"N/W C/O BAY 25 ST",1
"N/W C/O BEDFORD",3
"N/W C/O BOWNE ST",1
"N/W C/O BUSH ST",1
"N/W C/O E 167TH",1
"N/W C/O EAST 119 ST",1
"N/W C/O EAST 64",1
"N/W C/O KENT AVE",1
"N/W C/O MONTGOMERY S",1
"N/W C/O OCEAN ST",1
"N/W C/O ONDERDONK AV",1
"N/W C/O PARSONS",3
"N/W C/O RIVER AVE",2
"N/W C/O SENECA",1
"N/W C/O ST PAULS PL",2
"N/W C/O TINTON AVE",1
"N/W C/O VALENTINE",1
"N/W C/O W 133 ST",1
"N/W C/O W 151 ST",1
"N/W C/O W 171 ST",1
"N/W C/O W 181 ST",1
"N/W C/O W 55 ST",1
"N/W C/O WOODHULL AVE",1
"N/W CO E 168 ST",1
"N/W CONVENT",1
"N/W CORNER MERRICK B",1
"N/W E 163",1
"N/W JUNCTION BLVD",1
"N/W KENT ST",1
"N/W RUTLAND AVE",1
"N/W WILLOUGHBY ST",1
"N/W/C BAY ST",1
"N/W/C IRVING PL",1
"N/W/C/O 72 ST",1
"N/W/C/O EAST 70",1
"N/W/C/O W 176TH",1
"N/WC/O WEST 41",1
"NANCHESTER DR",1
"NARROWS ROAD SOUTH",2
"NB MOTHER GSTN BV. B",2
"NE AVENUE B",1
"NEHRING ST",1
"NEISS PL",1
"NEMEL ST",1
"NEW PORT STREET",1
"NEWSPORT AVE",1
"NO OF W 246",1
"NOATHAN LAND AVE",1
"NORTH SIDE PIER",1
"NORTHERN BOULAVRD",1
"NORTHSIDE 55 ST",2
"NURGE AV",1
"NW CORNER OF 33 AVE",1
"O/O 283 E 232 ST",1
"O/O LAFAYETTE",1
"OAK STREET",1
"OBRZEN PL",1
"OGDEN  AVE",1
"OLMSTEAD COURT",1
"ONE BRONX RIVER",1
"OPP 6255 BROADWAY",1
"ORCHARD BEACH PKIN L",1
"OSBORNE AVE",1
"PACADINO AVE",1
"PACFIC ST",1
"PAERRDGAT N",1
"PAISADES",1
"PALADINO  AVE",1
"PALY AVE",1
"PATHWAY",1
"PELHAM BAY PAEK",1
"PERSHING CR",1
"PIER 5-BK",1
"PIKE STREETY",1
"PITKIN A",1
"PKWY",2
"POLHEMUS AVE",2
"PONDS ST",1
"PRINCES BAY TRAIN ST",1
"PROSPECT  PLC",1
"QUEENS PL",2
"QUEENS PLAZA S",1
"R 50 ST",1
"R/O 118 2 AVE",1
"R/O 1245 61 ST",2
"R/O 134-36 60 AVE",1
"R/O 139-66 PERSHING",1
"R/O 1735 LEXINGTON A",1
"R/O 1785",1
"R/O 210-P W 153 ST",1
"R/O 2474",2
"R/O 25-40 SHORE BLVD",2
"R/O 3478 BOSTON RD",1
"R/O 605 FDR",1
"R/O 688 MAIN ST",1
"R/O 81-04 ROCKAWAY B",2
"R/S 3 AVE",1
"R/S FHP FROM MARINE",1
"R/S HOLLERS AV     C",1
"R/S WEEKS AVE",1
"RANKIN ST",1
"REAR OF 44 MACOMBS P",1
"REAR OF 7723 12 AVE",1
"REAR OF 881 54 STREE",1
"REAR WEST 225 ST",1
"REEVES AVENUE",1
"RESEVOIR ST",1
"RICHARD KOEHLER FIEL",1
"RIDER AV",1
"RIIS PARK SEA WALLE",1
"RIVERBANK STAE PARK",1
"RIVERSTATE PARK",1
"ROBERT E VERABLE PAR",1
"ROCHARD LANE",1
"ROCKAWAY BKVD",1
"ROCKERFELLER PLAZA",1
"ROSEVILLE AVE",1
"ROSEWOOD PLACE",1
"RUSHMORE ST",1
"S WINTHROP ST",1
"S. RAILROAD AVE",1
"S/B 42ND STREET",1
"S/B SOUNDVIEW AVE",1
"S/C C/O DRIGGS AVE",1
"S/E 51ST",1
"S/E BRIGHTON 15 ST",2
"S/E BROADWAY",2
"S/E C/N 98 ST",1
"S/E C/O 146 AVE",2
"S/E C/O 148 DR",2
"S/E C/O 178 STREET",1
"S/E C/O 19 AV",1
"S/E C/O 27 ST",1
"S/E C/O CHANNING",1
"S/E C/O CROTONA PARK",1
"S/E C/O DAWSON ST",1
"S/E C/O E 174 ST",1
"S/E C/O E 56 STREET",1
"S/E C/O E WILLIWSTEI",1
"S/E C/O FOREST HILL",1
"S/E C/O HOMECREST AV",1
"S/E C/O LAWRENCE",1
"S/E C/O LORING AVE",1
"S/E C/O METROPOLITAN",2
"S/E C/O NASSAU AVE",3
"S/E C/O PACIFIC ST",1
"S/E C/O QUAARY RD",1
"S/E C/O QUINCY AVE",1
"S/E C/O ROOSEVELT AV",2
"S/E C/O STANLEY AVE",1
"S/E C/O TURNER AVE",1
"S/E C/O W 205 ST",1
"S/E CORNER OF 180TH",1
"S/E CORNER OF W 62 S",1
"S/E CORNER WASHINGTO",1
"S/E LOGAN STREET",1
"S/E/C BAY 46",1
"S/E/C OF 6 AVE",1
"S/E/C/O W 113 ST",1
"S/E/C/OF PRICE",1
"S/E/O 138TH ST",1
"S/EC/O STUYVESANT AV",1
"S/N 31 STREET",1
"S/O 10TH",1
"S/O 12-02 37 AVE",1
"S/O 207 E 123 ST",1
"S/O 33 3 AVE",1
"S/O 3O ST",1
"S/O 601 E 79 ST",1
"S/O 7914 BAY PARKWAY",1
"S/O 98 BROOKLYN AVEN",1
"S/O COL AVE",1
"S/O W 33 ST",1
"S/S 125 ST",1
"S/S 40TH ST",1
"S/S 66 CST",1
"S/S 68 AVE",1
"S/S 72RD",1
"S/S 94 DR",1
"S/S BRYANT PL",1
"S/S BUTLER 75 FT",1
"S/S E 150 ST",7
"S/S E 59 AVE",1
"S/S EAST 88TH STREET",2
"S/S FARRAGUT",1
"S/S FEMMINE ST",1
"S/S HENRY",1
"S/S IRVING AVE",1
"S/S KANE  ST",1
"S/S OF 590",1
"S/S OF BRUCKNER BLVD",1
"S/S OF EDGAR",1
"S/S OF JAY STREET",1
"S/S OF OVINGTON",1
"S/S OF READE ST",1
"S/S OF THAMES ST",1
"S/S OF W 129 STREET",1
"S/S PROSPECT",1
"S/S W 197 ST",1
"S/S W 42",2
"S/S W 9 ST",1
"S/S WARREN ST 60 W/O",1
"S/S WESTSIDE AVE 10",1
"S/S WINTHROP",1
"S/S XENIA ST",1
"S/W",2
"S/W 116 AVE",1
"S/W 62 ST",1
"S/W 73 ST",1
"S/W ALBANY AVE",1
"S/W BOKEE CT",1
"S/W C/O 109",1
"S/W C/O 12 ST",1
"S/W C/O 148 AVE",1
"S/W C/O 164 PL",1
"S/W C/O 21ST  AVE",1
"S/W C/O 220 ST",2
"S/W C/O 2ND ST",2
"S/W C/O 52",1
"S/W C/O AVE Y",1
"S/W C/O BANNER AVE",1
"S/W C/O E 14",1
"S/W C/O ELDERT LN",1
"S/W C/O GRAND AVE",1
"S/W C/O HART ST",1
"S/W C/O HEMLOCK AVE",1
"S/W C/O LEBANNON",1
"S/W C/O MULLAY ST",1
"S/W C/O NOSTRAND",1
"S/W C/O ON NAGLE",1
"S/W C/O PECK AVE",2
"S/W C/O W 162",1
"S/W C/O W 185",1
"S/W CO 172 ST",1
"S/W CORNER RICHARD S",1
"S/W E 95TH ST",1
"S/W I/O 7 AVE",1
"S/W SEAVIEW AVE",1
"S/W STANTON",1
"S/W W 31 ST",1
"S/W/C/I/S 13 AVE",1
"S/W/C/O 195 ST",1
"SAINT ANNS AVENUE",1
"SAINT NICHOLAS  AVE",1
"SANDWARD DR",1
"SCHENK ST",1
"SCHUMLER ST",1
"SCRANTON AVE",3
"SE CRESCENT ST",1
"SEALEY ST",1
"SEASPRAY AVE",1
"SERF AVE",1
"SERVICE RD EAST",1
"SETON PARK ENTRANCE",1
"SETON PK ENTRANCE",1
"SHEDIKER AVE",1
"SHORE PRKWY",1
"SMITH ST.",1
"SOUTH EAST CORNER OF",1
"SOUTH GATE ST",1
"SOUTH SIDE FL 2 DR",1
"SOUTHSIDE 92 STREET",2
"SOUTHSIDE CONCORD",1
"SOUTHSIDE ON NEPTUNE",1
"SS 103 ST",1
"ST JOHNS PARK",1
"ST JUDE PLC",1
"ST NIC AV",1
"ST NICHOALS",1
"ST NICHOLAS  PL",1
"ST PAUL AV",1
"STANEY PL",1
"STANTON ST NY",1
"STARR PLGRD",1
"STEENWICH",1
"STERLIG PL",1
"STWART STREET",2
"SURREY PLACE",1
"SUTTER PLAZA SOUTH",1
"SW CORNER 89 AVENUE",1
"TERMINAL 1-2 PARKING",1
"THOMAS BOYLAND AV",1
"THROGG NECK EXPY",2
"THROGGS NECK",2
"TIEBIT AVE",1
"TILLLARY ST",1
"TIMES QUARE",1
"TORRY AVENUE",2
"TOWNSEND VE",1
"TRINITY  AVE",1
"TRO AVE",1
"TROTTING COURSE LN",1
"UNDEN BLVD",1
"UNDERBILT AVENUE",1
"UNION TKPE",1
"UNIVESITY PLACE",1
"VAN CORTLANDT PRAK",1
"VAN OUZER ST",1
"VAN WYCK, T-5 ENTRAN",1
"VERANDAH PL",1
"VETERAN RD",1
"VETERAN RD WEST",1
"VETERANS RD  WEST",1
"VIEFOR AVE",1
"VILLAGE ROAD N",1
"W 10ST",1
"W 119 STREETY",1
"W 12ND",1
"W 131TH STREET",1
"W 143 ST NY NY",1
"W 156 STREEY",1
"W 179TH  ST",1
"W 191  ST",1
"W 191ST ST",1
"W 262",3
"W 33 TH ST",1
"W 40TH ST & 12 AVE",1
"W 40TH ST AND 12TH A",1
"W 41 ST ST",1
"W 42NDST",1
"W 53 RD ST",1
"W 74 TH ST",1
"W 76TH STREET",1
"W 83 RD",2
"W 86  ST",2
"W FINGERBROAD RD",1
"W MARBLE PKWY",1
"W WHITE PLAINS",1
"W.  176 STREET",1
"W.5TH ST",1
"W/B 47 AVE",1
"W/B GARDNER AVE",1
"W/E C/O 20 AVE",1
"W/O 126",1
"W/O MERCER ST",1
"W/O PAYSON ST",1
"W/O S/W C/O FOSTER A",1
"W/O WARDS MEADOW LOO",1
"W/S  STUYVESANT",1
"W/S 194TH ST",1
"W/S 5053 ST",1
"W/S ANCHORAGE PL",1
"W/S AVE D",1
"W/S B 84 ST",1
"W/S BAINBRIDGE",1
"W/S BWAY AVE",1
"W/S CLEARVIEW EXPY",1
"W/S COLDEN ST",1
"W/S DECATUR AVE",2
"W/S E 101 ST",1
"W/S E 8TH ST",1
"W/S EDGECOMB",1
"W/S GATLING PL",1
"W/S GOLD",1
"W/S HOLLIS AVE",1
"W/S JEROME",1
"W/S LESTON ST",1
"W/S MARKET STREET",1
"W/S MULBERRY ST",1
"W/S OF ST ANNS AVE",1
"W/S OF W 35 ST",1
"W/S PAERDEGAT A/N/C/",1
"W/S PURKE AVE",1
"W/S SIDE OF SHEFFIEL",1
"W/S WEST 203RD ST",1
"W/S WOOD POINT RD",1
"W58 ST",2
"WAGNER PL",1
"WALDRAN ST",1
"WALES  AVE",2
"WALKER STREET",1
"WALL ST CT",1
"WASH PLACE",1
"WASHINGTON  PARK",1
"WATKINS AVE",2
"WE 13 STREET",1
"WEBSTERR AVE",1
"WEST  106 ST",1
"WEST  47TH ST",1
"WEST 107THS T",1
"WEST 131ST ST",3
"WEST 155TH STREET",1
"WEST 19ST",1
"WEST 29TH  ST",1
"WEST 43 RD",1
"WEST 59 STRET",1
"WEST 70",1
"WEST BOURNE AVE",1
"WEST FINGER BOARD RD",2
"WEST FINGLE BOARD",1
"WEST KINGSBRIDG RD",1
"WEST OF E 91 ST",1
"WEST OF S/W/C 40 ST",1
"WEST SIDE WEST 8TH S",1
"WHITE PL ROAD",1
"WHITWELL PLACE",2
"WILLDUGHBY",1
"WTSON AVE",1
"WYHE AVE",1
"WYTHA AVE",1
"ZEREGA AVE.",1
"ZERMILYEA",1
"/W 5 AVE",1
"10 SOUTH RD",1
"103RD RD",1
"10H AVE",1
"111 SRTEET",1
"1118 STREET",1
"12 AVE3",1
"135th Dr",1
"141 STREERT",1
"15 AE",1
"16 TH ST",1
"164TH PL",2
"166 ST & BROADWAY",1
"174TH STREET",2
"18 AVE C/O",1
"184TH PLACE",1
"19 AEV",1
"190",1
"199 ST & HOLLIS",1
"199 ST.",1
"20 STUYVESANT OVAL",1
"21 AVE / 21 DR",1
"22 RD",1
"221 PLACE",1
"231 PLACE",1
"248TH ST",1
"25 AV ENUE",1
"37 T",1
"3RD AVENUE  MALL",1
"55 AVE 111 ST",1
"57 AVEN",1
"58 STREE",1
"71 STR",1
"80 STWEART",1
"81TH ST",1
"9TH AVENU",1
"AC OERTER REC PARKIN",1
"ALBANY  ST",1
"ALBEMARBLE RD",2
"ALLEN ST  NYC",1
"ALLLEN STREET",1
"ALMADA",1
"ALMEDA AVVE",1
"ALYSTNE AVE",1
"AQUCDUCT AVE",1
"ARCHER STY",1
"ASH AVE AND PARSONS",1
"ASTORIA PARK SO",1
"ATALANTIC AVE",1
"AUDUBON RD",1
"AUDUDON AVE",3
"AUSTINE ST",1
"AV K",1
"AVE  K",1
"Avenue of the Finest",1
"B .129 ST",1
"B 16",1
"B 43 AV",1
"B 80 STREET",1
"B 90TH STREET",1
"B WHITTIER ST",1
"B/O 366",1
"BACK OF 306 GOLD",1
"BAINBRIDGE AE",1
"BAY 3 PKGN LOT",1
"BAY RIDGE PLACE",1
"BCH 124 ST",1
"BCH 40TH ST",1
"BCH 74 ST",3
"BEACH 112TH ST",1
"BEACH 121",1
"BEACH 144 STREET",1
"BEACH 21",1
"BEACH 24 STREET",3
"BEACH 25",3
"BEACH 29TH",1
"BEACH 66",1
"BEACH 73RD STREET",1
"BEACH 89 STREET",1
"BEACH CHANNEL PR RIS",1
"BEIGE ST",1
"BER",1
"BILLIOU",1
"BLDG 40 79-25 WINCHE",1
"BOOE AVE",1
"BOOTH MEMORRAL AVE",1
"BOSTER RD",1
"BRICHMOND TERR",1
"BRIGHTON  4 RD",1
"BRIGHTON 12ST",1
"BRIGHTON 4TH RD",1
"BRIGHTON 8TH",1
"BROADWAY W 46 ST",1
"BRUCKNER BLVD SVCE R",1
"BRUNER ST",1
"BUCHANON PL",1
"BULXER AVE",1
"BURTLER AVE",1
"BWAD WAY",1
"Beach Channel Drive",2
"C/0 CHURCH AND",1
"C/IO 140 ST",1
"C/N STRATFORD RD",1
"C/O 100 AVE",2
"C/O 115 STREET",1
"C/O 121ST",1
"C/O 130",1
"C/O 150-53 153 ST",1
"C/O 158 ST",3
"C/O 230 W MERRICK",1
"C/O 242 FRANKLIN A",1
"C/O 244 ST",1
"C/O 276 ST",1
"C/O 29 AV",1
"C/O 42ND ST",1
"C/O 43 STREET",1
"C/O 6 AVE/57 ST",1
"C/O 67 RD GRAND CENT",1
"C/O 7 AV",1
"C/O 73 PL",1
"C/O 76 A",2
"C/O 79 STREET",1
"C/O 80 STREET",1
"C/O 91ST AVE",1
"C/O ADRIAN",1
"C/O ARTHUR ST",1
"C/O B 73",1
"C/O B 85 ST",2
"C/O B9 ST",4
"C/O BAY 26",1
"C/O BENNET ST",1
"C/O BOTTOM AVE",1
"C/O BROOKWAY BLVD",1
"C/O COURTELYOU AVE",1
"C/O DACTUR",1
"C/O E 142ND ST",1
"C/O E 29 AVE S",1
"C/O E 51ST",1
